"idx_df1","endereco_df1","numero_df1","complemento_df1","bairro_df1","idx_df2","cod_unico_df2","endereco_df2","numero_df2","complemento_df2","bairro_df2","similaridade_logradouro","similaridade_numero","similaridade_bairro","similaridade_final","latitude_verdadeira","longitude_verdadeira","cd_setor_verdadeiro","latitude_resultante","longitude_resultante","cd_setor_resultante","med_lat","med_lon","dist_mediana","desvio_metros","rn","distancia_metros_setor","setor_correspondente","setor_vizinho_verdadeiro"
977,"ALAMEDA ROQUETE PINTO NOVA ESPERANCA","4483.0","ALPHAVILLE 1","nova esperanca",867600,"108839335","ALAMEDA  ROQUETE PINTO NOVA ESPERANCA","4482","BLOCO A","nova esperanca","100.0","99.98","100.0","100.0","-8.723516667","-63.876745","110020505000036","-8.72392","-63.87684","110020505000036","-8.7239215","-63.876835","0.57429733","46.04804269","1","0",True,NULL
978,"ESTRADA SANTO ANTONIO TRIANGULO","633.0",NULL,"triangulo",288463,"215125292","RUA SANTO ANTONIO PLANALTO","428",NULL,"planalto","100.0","67.61","47.06","88.23","-8.810249535000002","-63.93908087","110020505000043","-9.769975","-66.369069","110020517000005","-9.769975","-66.369069","0","287216.32603247","1","272303.73256668",False,False
979,"ESTRADA 28 DE NOVEMBRO, KM 42 ZONA RURAL",NULL,"ALIANCA","zona rural",15953,"180217223","ESTRADA  OITO JARDIM MARIANA","11",NULL,"jardim mariana","100.0","0.0","41.67","74.17","-8.640371200000002","-63.6138749","110020505000047","-13.368944","-60.65028","110003105000014","-13.3684145","-60.6512795","123.11876862","617276.34188667","1","607960.83244458",False,False
980,"AREA RURAL AREA RURAL DE PORTO VELHO",NULL,NULL,"area rural de porto velho",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","29.41","72.94","-8.560994000000004","-63.853535","110020505000063","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","414299.83773446","1","402680.79096719",False,NULL
981,"RODOVIA BR-364 ZONA RURAL",NULL,"REASSENT. SANTA RITA","zona rural",91587,"1223655","AVENIDA  QUATRO RURAL","15",NULL,"rural","100.0","0.0","100.0","80.0","-9.1119536","-64.1679947","110020505000090","-12.961509","-60.891709","110007205000005","-12.9609955","-60.8904845","144.45316299","557699.57290096","1","552288.34517971",False,False
982,"RUA 06 VILA NOVA DE TEOTONIO","38.0","ZONA RURAL","vila nova de teotonio",7953,"1196890","LINHA  146 VILA SANTO ANTONIO","32",NULL,"vila santo antonio","100.0","84.21","56.41","92.48","-8.871868490000002","-64.05470945","110020505000091","-12.095857","-62.12553","110001535000003","-12.095857","-62.12553","0","415928.37725147","1","413909.97834776",False,False
983,"AREA RURAL AREA RURAL DE PORTO VELHO",NULL,"CUJUBIM GRANDE","area rural de porto velho",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","29.41","72.94","-8.585968236379404","-63.7301647683912","110020505000092","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","403605.74194915","1","401404.2639023",False,NULL
984,"AREA RURAL AREA RURAL DE PORTO VELHO",NULL,"CUJUBIM GRANDE","area rural de porto velho",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","29.41","72.94","-8.58491613","-63.72936353","110020505000092","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","403642.76627271","1","401404.2639023",False,NULL
985,"RAMAL DO JACU, POSTE 63 AREA RURAL DE PORTO VELHO",NULL,"BAIXO-MADEIRA","area rural de porto velho",53862,"92015628","RUA  03 RIO PARDO","128","CASA","rio pardo","100.0","0.0","41.18","74.12","-8.763143","-63.903756","110020505060001","-9.633551","-63.967961","110020505000074","-9.6332685","-63.9678325","34.42670289","97041.32591131","1","96190.11505987",False,NULL
986,"RUA GONCALVES DIAS CENTRO","131.0",NULL,"centro",29592,"91982853","RUA  GONCALVES DIAS JARDIM DOS MIGRANTES","349","APARTAMENTO 2","jardim dos migrantes","100.0","37.54","15.38","79.05","-8.763937800000004","-63.9033229","110020505060001","-10.872481","-61.964985","110012205000023","-10.872481","-61.964985","0","316337.76752403","1","315492.48164667",False,False
987,"AREA RURAL AREA RURAL DE PORTO VELHO",NULL,"AGROVILA NOVA ALIANC","area rural de porto velho",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","29.41","72.94","-8.6100703","-63.5422957","110020505000096","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","388946.43473768","1","387507.23951317",False,NULL
988,"ALDEIA CENTRAL KARITIANA",NULL,"RAMAL MARIA CONGA",NULL,860750,"1205662","TRAVESSA  CENTRAL GRANDES AREAS","166","APARTAMENTO 1","grandes areas","100.0","0.0","0.0","70.0","-9.295542184","-64.00373795","110020505000152","-9.918791","-63.047358","110002305000022","-10.443459","-63.047204","58340.50252879","125685.64040334","1","123380.17765794",False,NULL
989,"LINHA 67, BR 364, SENT ACRE - ALDEIA BYJYTY AKOT PYTIM ADNA - RURAL",NULL,"TERRA IND KARITIANA","rural",7833,"1196812","LINHA  60 VILA SANTO ANTONIO","30","CHACARA","vila santo antonio","100.0","0.0","17.39","71.74","-9.3623171","-64.2210814","110020505000165","-12.04483","-62.135433","110001535000003","-12.04812","-62.136815","395.49874846","375353.63104681","1","373874.92324999",False,False
990,"ALDEIA BOM SAMARITANO -TERRA INDIGENA KARITIANA RURAL",NULL,"ALDEIA","rural",581021,"110643949","ALDEIA  ALDEIA INDIGENA ALDEIA INDIGENA JAMARI","0",NULL,"aldeia indigena jamari","100.0","0.0","14.81","71.48","-9.32021176","-64.06292827","110020505000166","-10.552564","-63.186472","110100515000013","-10.552564","-63.186472","0","167309.36928803","1","166419.76127971",False,False
991,"RODOVIA BR 364",NULL,"KM 32 LINHA 32",NULL,10209,"100173992","RODOVIA  BR 364 BR 364","0",NULL,"br 364","100.0","0.0","0.0","70.0","-9.155448","-64.17686","110020505000169","-9.884555","-63.05662","110002305000133","-9.884402000000001","-63.056203499999995","48.69397257","147189.17452073","1","118260.0392559",False,False
992,"RODOVIA BR-364 CIDADE JARDIM",NULL,"KM - 5,5","cidade jardim",72602,"1611957","RUA  E JARDIM ELDORADO","6279",NULL,"jardim eldorado","100.0","0.0","71.43","77.14","-8.7966847","-63.8405209","110020505000171","-12.737379","-60.115232","110030405000016","-12.737379","-60.115232","0","597941.06277928","1","596174.70998013",False,False
993,"AVENIDA AMAZONAS JARDIM SANTANA",NULL,NULL,"jardim santana",5440,"1169689","AVENIDA  AMAZONAS JARDIM CLODOALDO","3647",NULL,"jardim clodoaldo","100.0","0.0","60.0","76.0","-8.75100743","-63.81986673","110020505000173","-11.425256","-61.452131","110004905000040","-11.4252365","-61.4521205","2.4517793","394463.11945478","1","393257.88386728",False,NULL
994,"RUA ALTO DA BRONZE SOCIALISTA","9422.0",NULL,"socialista",380706,"220867340","RUA  ALTO DO BRONZE JARDIM SANTANA","9471",NULL,"jardim santana","92.86","99.48","41.67","89.06","-8.760343410000004","-63.82682948","110020505000179","-8.759934","-63.826146","110020505000178","-8.759934","-63.826146","0","87.83187659","1","0",False,True
995,"RUA OSVALDO RIBEIRO SOCIALISTA","2186.0",NULL,"socialista",917667,"92269579","RUA  RIBEIRO CALADINHO","4184",NULL,"caladinho","100.0","52.25","42.11","84.66","-8.76499617","-63.82728665","110020505000179","-8.800895","-63.879945","110020505080077","-8.8008715","-63.879941","2.64979403","7029.93745347","1","6854.9022213",False,False
996,"RUA MANE GARRINCHA SOCIALISTA","3154.0",NULL,"socialista",654653,"98581989","RUA  MANE GARRINCHA SOCIALISTA","2930",NULL,"socialista","100.0","92.9","100.0","98.58","-8.762128677","-63.82732831","110020505000179","-8.76466","-63.827904","110020505000179","-8.76466","-63.827904","0","288.49332005","1","0",True,NULL
997,"ESTRADA TREZE DE SETEMBRO AEROCLUBE",NULL,"KM 11","aeroclube",80846,"92243736","RUA  TREZE DE SETEMBRO AREAL","1313","CASA 3","areal","100.0","0.0","42.86","74.29","-8.86277938","-63.89081909","110020505000189","-8.77456","-63.90003","110020505060060","-8.77456","-63.900058","3.07702293","9861.63441987","1","6286.7353846",False,False
998,"RODOVIA BR-364 ZONA RURAL",NULL,"CAIXA POSTAL 313","zona rural",91587,"1223655","AVENIDA  QUATRO RURAL","15",NULL,"rural","100.0","0.0","100.0","80.0","-8.7930722","-63.7372782","110020505000193","-12.961509","-60.891709","110007205000005","-12.9609955","-60.8904845","144.45316299","557983.31163471","1","554390.28351474",False,False
999,"BR 364 -FLONA BOM FUTURO LINHA CARACOL KM 90 ZONA RURAL",NULL,"RIO PARDO","zona rural",5835,"1357856","RODOVIA  BR 364 TUCUMANZAL","0",NULL,"tucumanzal","100.0","0.0","40.0","74.0","-9.6264249","-63.9668782","110020505000204","-8.782793","-63.895428","110020505060081","-8.782793","-63.895428","0","94134.97194653","1","92694.01199689",False,False
1000,"AREA RURAL AREA RURAL DE PORTO VELHO",NULL,"AVENIDA TIRADENTES","area rural de porto velho",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","29.41","72.94","-9.644033333","-63.96163333","110020505000205","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","340067.18558703","1","339679.32585813",False,NULL
1001,"RUA DUQUE DE CAXIAS SAO CRISTOVAO","2622.0",NULL,"sao cristovao",60162,"1158554","RUA DUQUE DE CAXIAS CENTRO","1922",NULL,"centro","100.0","73.3","31.58","87.82","-8.7574963","-63.8890166","110020505060018","-11.433798","-61.448991","110004905000009","-11.433798","-61.448991","0","399872.69094495","1","398599.47040608",False,False
1002,"AREA RURAL AREA RURAL DE PORTO VELHO",NULL,NULL,"area rural de porto velho",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","29.41","72.94","-8.809553","-64.028956","110020505000211","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","406583.0631537","1","399287.13263026",False,NULL
1003,"AREA RURAL AREA RURAL DE PORTO VELHO",NULL,"AGROVILA NOVOENGENHO","area rural de porto velho",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","29.41","72.94","-8.77184104","-63.93115518","110020505000211","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","402245.81180447","1","399287.13263026",False,NULL
1004,"ESTRADA DO JATUARANA KM 25 BR 319 AREA RURAL DE PORTO VELHO",NULL,"VILA FRANCISCANA","area rural de porto velho",30804,"1164829","RUA  E JARDIM VITORIA","4910","CASA","jardim vitoria","100.0","0.0","41.03","74.1","-8.709294","-63.987441","110020505000211","-11.414106","-61.477473","110004905000107","-11.414114","-61.4775025","3.33616299","407380.62834219","1","395045.91542312",False,False
1005,"AREA RURAL AREA RURAL DE PORTO VELHO",NULL,"PROJETO ASSENTAMENTO","area rural de porto velho",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","29.41","72.94","-8.709324000000002","-63.987365","110020505000211","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","411544.27967822","1","399287.13263026",False,NULL
1006,"RUA JOSE CAMACHO SAO JOAO BOSCO","1375.0",NULL,"sao joao bosco",561258,"214957808","RUA  JOSE CAMACHO SAO JOAO BOSCO","2325",NULL,"sao joao bosco","100.0","59.14","100.0","91.83","-8.706706000000002","-63.844458","110020505000213","-8.749397","-63.894617","110020505060039","-8.7493615","-63.894605999999996","4.12839385","7275.00873288","1","7212.49877957",False,False
1007,"CAIXA POSTAL COMUNITARIA BR-364, KM 13 SENTIDO CUIABA ZONA RURAL",NULL,NULL,"zona rural",15188,"98972081","TRAVESSAO  KM 13 LINHA ZERO UM","3","ENTRADA A DIREITA","linha zero um","100.0","0.0","34.78","73.48","-8.818270583","-63.78553446","110020505000233","-13.091703","-60.469794","110006405000037","-13.090868","-60.469229","111.19911501","597291.91088679","1","542925.18287836",False,False
1008,"AREA RURAL AREA RURAL DE PORTO VELHO",NULL,NULL,"area rural de porto velho",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","29.41","72.94","-8.801038800000002","-63.7704426","110020505000233","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","388040.26449681","1","338488.23403513",False,NULL
1009,"AV. ORESTE FLORIANO BONATO DISTRITO INDUSTRIAL","1.0","QUADRA 03","distrito industrial",173609,"180398346","AVENIDA  ABEL FLORIANO GLEBA BURITI","0",NULL,"gleba buriti","76.19","0.0","32.26","56.56","-8.803427900000004","-63.7366122","110020505000233","-10.204537","-63.844212","110045205000039","-10.204119","-63.8441505","46.96429769","156242.6661361","1","86844.96354575",False,False
1010,"RUA COTIA RONALDO ARAGAO",NULL,NULL,"ronaldo aragao",749051,"1430071","RUA  COTIA RONALDO ARAGAO","1871",NULL,"ronaldo aragao","100.0","0.0","100.0","80.0","-8.78238666666667","-63.7958183333333","110020505000244","-8.783164","-63.795982","110020505000027","-8.783164","-63.79596","2.41760481","88.28702972","1","7.45862602",False,True
1011,"RUA CUTIA RONALDO ARAGAO","1996.0",NULL,"ronaldo aragao",749042,"1430062","RUA  COTIA RONALDO ARAGAO","1993",NULL,"ronaldo aragao","80.0","99.85","100.0","85.97","-8.78176060505211","-63.7957991939038","110020505000245","-8.781965","-63.79596","110020505000027","-8.781965","-63.79596","0","28.78925352","1","22.10995437",False,True
1012,"RUA LINHA PROGRESSO RONALDO ARAGAO","14195.0","ZONA RURAL","ronaldo aragao",645988,"110628796","LINHA  PROGRESSO RONALDO ARAGAO","14755",NULL,"ronaldo aragao","100.0","96.2","100.0","99.24","-8.77251528","-63.78159607","110020505000247","-8.771194","-63.77647","110020505000163","-8.771194","-63.77647","0","582.17050766","1","0",False,NULL
1013,"KM 32 -SENTIDO ACRE",NULL,"ALDEIA JUARI",NULL,30822,"180227337","RUA  E JARDIM VITORIA","4892","ANEXO 2","jardim vitoria","100.0","0.0","0.0","70.0","-8.7606389","-63.9026389","110020505060002","-11.414132","-61.477301","110004905000107","-11.4141655","-61.477309000000005","3.8257305","396916.50670381","1","395572.85717379",False,False
1014,"RUA FRANCISCO FONTINELE VILA PRINCESA","200.0",NULL,"vila princesa",242523,"105459874","RUA  FRANCISCO FONTENELE VILA PRINCESA","201",NULL,"vila princesa","94.74","99.5","100.0","96.22","-8.761862000000002","-63.90215","110020505060002","-8.849976","-63.94079","110020505000049","-8.849976","-63.94079","0","10678.280271","1","10305.0381993",False,False
1015,"RUA GASPAR ALEIXO SAO JORGE","11.0",NULL,"sao jorge",288746,"97540419","RUA  GASPAR DE ALEIXO SILVA PLANALTO","54",NULL,"planalto","100.0","20.37","23.53","76.43","-8.761815","-63.902241","110020505060002","-8.739332","-63.828097","110020505000081","-8.739332","-63.828097","0","8523.3655957","1","8483.8054876",False,False
1016,"AVENIDA CARLOS GOMES CENTRO","1135.0",NULL,"centro",113767,"1310014","RUA  CARLOS GOMES PRIMAVERA","1216",NULL,"primavera","100.0","93.34","26.67","91.33","-8.7607343","-63.9019859","110020505060003","-10.891106","-61.935458","110012205000034","-10.891106","-61.935458","0","320207.21553242","1","319121.93084845",False,False
1017,"RUA IDALINO KRUGER CENTRO","82.0","NOVA MUTUM PARANA","centro",502668,"99650013","AVENIDA  IDALINO KRIGUER NOVA MUTUM","0",NULL,"nova mutum","89.66","0.0","25.0","65.26","-8.761534","-63.901745","110020505060003","-9.296965","-64.55349","110020520000021","-9.296784500000001","-64.552311","130.92451713","93098.4105907","1","92901.05212378",False,False
1018,"AREA RURAL AREA RURAL DE PORTO VELHO",NULL,"EST. DOS PERIQUITOS","area rural de porto velho",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","29.41","72.94","-8.761158","-63.900436","110020505060003","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","400845.72464307","1","399730.28544563",False,NULL
1019,"MEDIO MADEIRA AREA RURAL DE PORTO VELHO",NULL,"RAMAL N S DO ROSARIO","area rural de porto velho",829672,"1400112","RUA  MADEIRA JARDIM AEROPORTO","330",NULL,"jardim aeroporto","100.0","0.0","43.9","74.39","-8.761158","-63.900436","110020505060003","-10.734851","-62.245832","110015505000023","-10.734768","-62.245832","9.22919162","284676.84557235","1","283743.41867109",False,False
1020,"AREA RURAL AREA RURAL DE PORTO VELHO",NULL,NULL,"area rural de porto velho",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","29.41","72.94","-8.761158","-63.900436","110020505060003","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","400845.72464307","1","399730.28544563",False,NULL
1021,"GLEBA RIO PRETO KM 17",NULL,"LINHA ELETRONICA KM",NULL,202215,"1587766","RUA  RIO PRETO SATELITE","169",NULL,"satelite","100.0","0.0","0.0","70.0","-8.761158","-63.900436","110020505060003","-8.796558","-63.715964","110080905000007","-8.796558","-63.716005","4.50537337","20650.69880232","1","20428.42662977",False,NULL
1022,"LOCALIDADE BRASILEIRA",NULL,"BAIXO MADEIRA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.0","-8.761158","-63.900436","110020505060003",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
1023,"AREA RURAL AREA RURAL DE PORTO VELHO",NULL,"ESTRADA DA PENAL","area rural de porto velho",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","29.41","72.94","-8.761158","-63.900436","110020505060003","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","400845.72464307","1","399730.28544563",False,NULL
1024,"RAMAL DO PIONEIRO KM 23 DISTRITO DE NOVA CALIFORNIA",NULL,NULL,"distrito de nova california",30804,"1164829","RUA  E JARDIM VITORIA","4910","CASA","jardim vitoria","100.0","0.0","43.9","74.39","-8.761158","-63.900436","110020505060003","-11.414106","-61.477473","110004905000107","-11.414114","-61.4775025","3.33616299","396697.46228091","1","395573.40269473",False,False
1025,"AGROVILA RIO VERDE - RIO JAMARI",NULL,"DIST. SAO CARLOS",NULL,40937,"1553116","RUA  RIO VERDE CENTRO","5551",NULL,"centro","100.0","0.0","0.0","70.0","-8.761158","-63.900436","110020505060003","-11.730725","-61.770956","110028805000012","-11.730725","-61.770895","6.64123171","404120.98942136","1","402700.84886972",False,False
1026,"ALDEIA PEDREIRA",NULL,"TERRA IND. KAXARARI",NULL,263659,"180240048","ALDEIA  PEDRAL ALDEIA INDIGENA PEDRAL","8",NULL,"aldeia indigena pedral","85.71","0.0","0.0","60.0","-8.761158","-63.900436","110020505060003","-11.979114","-64.886833","110010622000012","-11.9793095","-64.8867995","22.04192601","373728.30005041","1","371807.43357591",False,False
1027,"ALDEIA MARMELINHO",NULL,"TERRA IND KAXARARI",NULL,677713,"214440673","ALDEIA  ALBINO ROOSEVELT","0",NULL,"roosevelt","80.0","0.0","0.0","56.0","-8.761158","-63.900436","110020505060003","-11.512118","-60.57966","110009805000060","-11.512118","-60.57966","0","475044.02523497","1","474142.8633354",False,NULL
1028,"ALDEIA PAXIUBA",NULL,NULL,NULL,145069,"180374066","ALDEIA  PAIBI ALDEIA INDIGENA ROSILEIA CINTA LARGA","0",NULL,"aldeia indigena rosileia cinta larga","84.62","0.0","0.0","59.23","-8.761158","-63.900436","110020505060003","-11.502204","-60.435642","110030405000115","-11.502204","-60.435642","0","486522.68790275","1","485671.83204342",False,NULL
1029,"ALDEIA BARRRINHA",NULL,"TERRA IND. KAXARARI",NULL,141283,"110634776","ALDEIA  KARIPUNA PROJETO SIDNEY GIRAO","0",NULL,"projeto sidney girao","77.42","0.0","0.0","54.19","-8.761158","-63.900436","110020505060003","-10.271167","-64.72502","110033815000016","-10.271167","-64.72502","0","190706.51929089","1","189794.75649781",False,False
